timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1558924464651,5001,HTTP Request,200,,Thread Group 1-125,text,true,,148,259,1074,1074,http://localhost:8080/pagamento,5001,0,0
1558924464305,5348,HTTP Request,200,,Thread Group 1-65,text,true,,148,259,1074,1074,http://localhost:8080/pagamento,5348,0,1
1558924464601,5052,HTTP Request,200,,Thread Group 1-117,text,true,,148,259,1074,1074,http://localhost:8080/pagamento,5052,0,0
1558924464327,5326,HTTP Request,200,,Thread Group 1-68,text,true,,148,259,1074,1074,http://localhost:8080/pagamento,5326,0,0
1558924465092,4562,HTTP Request,200,,Thread Group 1-193,text,true,,148,259,1074,1074,http://localhost:8080/pagamento,4562,0,1
1558924464530,5128,HTTP Request,200,,Thread Group 1-98,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5128,0,1
1558924464361,5298,HTTP Request,200,,Thread Group 1-79,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5298,0,0
1558924464720,4939,HTTP Request,200,,Thread Group 1-133,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,4939,0,0
1558924464198,5462,HTTP Request,200,,Thread Group 1-35,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5462,0,4
1558924464239,5421,HTTP Request,200,,Thread Group 1-48,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5421,0,0
1558924464589,5071,HTTP Request,200,,Thread Group 1-110,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5071,0,0
1558924464310,5350,HTTP Request,200,,Thread Group 1-67,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5350,0,0
1558924464632,5028,HTTP Request,200,,Thread Group 1-120,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5028,0,0
1558924464781,4879,HTTP Request,200,,Thread Group 1-137,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,4879,0,0
1558924464187,5474,HTTP Request,200,,Thread Group 1-34,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5474,0,0
1558924464228,5433,HTTP Request,200,,Thread Group 1-44,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5433,0,1
1558924465195,4467,HTTP Request,200,,Thread Group 1-199,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,4467,0,0
1558924464863,4799,HTTP Request,200,,Thread Group 1-143,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,4799,0,1
1558924464360,5303,HTTP Request,200,,Thread Group 1-78,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5303,0,0
1558924464252,5411,HTTP Request,200,,Thread Group 1-53,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5411,0,1
1558924464775,4888,HTTP Request,200,,Thread Group 1-136,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,4888,0,0
1558924464423,5241,HTTP Request,200,,Thread Group 1-88,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5241,0,1
1558924464679,4972,HTTP Request,200,,Thread Group 1-129,text,true,,148,259,1074,1074,http://localhost:8080/pagamento,4972,0,2
1558924464236,5430,HTTP Request,200,,Thread Group 1-47,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5430,0,1
1558924464708,4959,HTTP Request,200,,Thread Group 1-132,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,4959,0,3
1558924464795,4872,HTTP Request,200,,Thread Group 1-138,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,4872,0,0
1558924464284,5384,HTTP Request,200,,Thread Group 1-59,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5384,0,0
1558924464425,5244,HTTP Request,200,,Thread Group 1-90,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5244,0,1
1558924464594,5076,HTTP Request,200,,Thread Group 1-113,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5076,0,0
1558924464468,5202,HTTP Request,200,,Thread Group 1-93,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5202,0,0
1558924464380,5290,HTTP Request,200,,Thread Group 1-82,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5290,0,0
1558924464895,4776,HTTP Request,200,,Thread Group 1-146,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,4776,0,5
1558924464415,5256,HTTP Request,200,,Thread Group 1-83,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5256,0,0
1558924464654,5017,HTTP Request,200,,Thread Group 1-126,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5017,0,0
1558924464418,5253,HTTP Request,200,,Thread Group 1-87,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5253,0,0
1558924464699,4972,HTTP Request,200,,Thread Group 1-131,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,4972,0,3
1558924464303,5368,HTTP Request,200,,Thread Group 1-63,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5368,0,1
1558924464297,5374,HTTP Request,200,,Thread Group 1-61,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5374,0,1
1558924464923,4748,HTTP Request,200,,Thread Group 1-148,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,4748,0,0
1558924464378,5293,HTTP Request,200,,Thread Group 1-81,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5293,0,0
1558924464289,5383,HTTP Request,200,,Thread Group 1-60,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5383,0,0
1558924464506,5169,HTTP Request,200,,Thread Group 1-94,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5169,0,1
1558924464431,5244,HTTP Request,200,,Thread Group 1-91,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5244,0,1
1558924464935,4733,HTTP Request,200,,Thread Group 1-149,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,4733,0,0
1558924464805,4864,HTTP Request,200,,Thread Group 1-139,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,4864,0,0
1558924464731,4945,HTTP Request,200,,Thread Group 1-134,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,4945,0,1
1558924464358,5318,HTTP Request,200,,Thread Group 1-77,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5318,0,1
1558924464360,5316,HTTP Request,200,,Thread Group 1-72,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5316,0,0
1558924464161,5515,HTTP Request,200,,Thread Group 1-27,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5515,0,1
1558924464168,5508,HTTP Request,200,,Thread Group 1-30,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5508,0,0
1558924464308,5367,HTTP Request,200,,Thread Group 1-66,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5367,0,0
1558924464110,5566,HTTP Request,200,,Thread Group 1-12,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5566,0,1
1558924464233,5443,HTTP Request,200,,Thread Group 1-46,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5443,0,1
1558924464253,5423,HTTP Request,200,,Thread Group 1-52,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5423,0,0
1558924464551,5126,HTTP Request,200,,Thread Group 1-102,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5126,0,0
1558924464581,5096,HTTP Request,200,,Thread Group 1-108,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5096,0,0
1558924464513,5162,HTTP Request,200,,Thread Group 1-96,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5162,0,0
1558924464506,5170,HTTP Request,200,,Thread Group 1-95,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5170,0,0
1558924464822,4846,HTTP Request,200,,Thread Group 1-141,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,4846,0,2
1558924464141,5536,HTTP Request,200,,Thread Group 1-20,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5536,0,0
1558924465088,4578,HTTP Request,200,,Thread Group 1-191,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,4578,0,0
1558924464196,5484,HTTP Request,200,,Thread Group 1-36,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5484,0,1
1558924464638,5042,HTTP Request,200,,Thread Group 1-121,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5042,0,0
1558924464216,5465,HTTP Request,200,,Thread Group 1-42,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5465,0,1
1558924464244,5431,HTTP Request,200,,Thread Group 1-49,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5431,0,0
1558924464123,5558,HTTP Request,200,,Thread Group 1-17,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5558,0,0
1558924464144,5537,HTTP Request,200,,Thread Group 1-21,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5537,0,1
1558924464104,5577,HTTP Request,200,,Thread Group 1-9,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5577,0,0
1558924464076,5606,HTTP Request,200,,Thread Group 1-1,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5606,0,1
1558924464337,5338,HTTP Request,200,,Thread Group 1-71,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5338,0,0
1558924464661,5014,HTTP Request,200,,Thread Group 1-127,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5014,0,1
1558924464256,5419,HTTP Request,200,,Thread Group 1-54,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5419,0,1
1558924464246,5429,HTTP Request,200,,Thread Group 1-50,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5429,0,0
1558924464582,5100,HTTP Request,200,,Thread Group 1-109,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5100,0,1
1558924464259,5415,HTTP Request,200,,Thread Group 1-55,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5415,0,0
1558924464261,5414,HTTP Request,200,,Thread Group 1-56,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5414,0,0
1558924465007,4661,HTTP Request,200,,Thread Group 1-159,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,4661,0,0
1558924464357,5325,HTTP Request,200,,Thread Group 1-76,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5325,0,0
1558924464819,4850,HTTP Request,200,,Thread Group 1-140,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,4850,0,0
1558924464169,5505,HTTP Request,200,,Thread Group 1-29,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5505,0,0
1558924464132,5550,HTTP Request,200,,Thread Group 1-16,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5550,0,1
1558924464666,5016,HTTP Request,200,,Thread Group 1-128,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5016,0,0
1558924464551,5121,HTTP Request,200,,Thread Group 1-103,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5119,0,0
1558924464096,5578,HTTP Request,200,,Thread Group 1-4,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5578,0,0
1558924464344,5338,HTTP Request,200,,Thread Group 1-73,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5338,0,0
1558924464423,5251,HTTP Request,200,,Thread Group 1-89,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5251,0,1
1558924464219,5463,HTTP Request,200,,Thread Group 1-43,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5463,0,1
1558924464145,5537,HTTP Request,200,,Thread Group 1-22,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5537,0,0
1558924464433,5241,HTTP Request,200,,Thread Group 1-92,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5241,0,1
1558924464599,5074,HTTP Request,200,,Thread Group 1-116,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5074,0,0
1558924464540,5133,HTTP Request,200,,Thread Group 1-100,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5133,0,1
1558924464882,4791,HTTP Request,200,,Thread Group 1-144,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,4791,0,0
1558924464561,5122,HTTP Request,200,,Thread Group 1-107,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5122,0,0
1558924464884,4799,HTTP Request,200,,Thread Group 1-145,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,4799,0,1
1558924464518,5154,HTTP Request,200,,Thread Group 1-97,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5154,0,1
1558924464688,4985,HTTP Request,200,,Thread Group 1-130,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,4985,0,2
1558924464596,5076,HTTP Request,200,,Thread Group 1-114,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5076,0,0
1558924465207,4476,HTTP Request,200,,Thread Group 1-201,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,4476,0,0
1558924464645,5038,HTTP Request,200,,Thread Group 1-123,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5038,0,0
1558924464350,5322,HTTP Request,200,,Thread Group 1-74,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5322,0,0
1558924464201,5471,HTTP Request,200,,Thread Group 1-39,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5471,0,1
1558924464172,5512,HTTP Request,200,,Thread Group 1-31,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5512,0,1
1558924464098,5586,HTTP Request,200,,Thread Group 1-6,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5586,0,1
1558924464100,5584,HTTP Request,200,,Thread Group 1-5,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5584,0,0
1558924464109,5575,HTTP Request,200,,Thread Group 1-11,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5575,0,0
1558924464558,5126,HTTP Request,200,,Thread Group 1-106,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5126,0,0
1558924464553,5131,HTTP Request,200,,Thread Group 1-104,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5131,0,0
1558924464106,5578,HTTP Request,200,,Thread Group 1-10,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5578,0,0
1558924464763,4921,HTTP Request,200,,Thread Group 1-135,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,4921,0,1
1558924464116,5569,HTTP Request,200,,Thread Group 1-14,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5569,0,1
1558924464646,5039,HTTP Request,200,,Thread Group 1-122,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5039,0,3
1558924464146,5539,HTTP Request,200,,Thread Group 1-23,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5539,0,1
1558924464155,5530,HTTP Request,200,,Thread Group 1-25,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5530,0,0
1558924464087,5599,HTTP Request,200,,Thread Group 1-3,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5599,0,0
1558924464148,5538,HTTP Request,200,,Thread Group 1-24,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5538,0,6
1558924464356,5330,HTTP Request,200,,Thread Group 1-75,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5330,0,0
1558924464285,5401,HTTP Request,200,,Thread Group 1-58,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5401,0,0
1558924464330,5356,HTTP Request,200,,Thread Group 1-69,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5356,0,1
1558924464102,5584,HTTP Request,200,,Thread Group 1-7,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5584,0,1
1558924464119,5566,HTTP Request,200,,Thread Group 1-15,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5566,0,0
1558924464173,5512,HTTP Request,200,,Thread Group 1-32,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5512,0,3
1558924464611,5074,HTTP Request,200,,Thread Group 1-119,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5074,0,0
1558924464332,5354,HTTP Request,200,,Thread Group 1-70,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5354,0,1
1558924464177,5509,HTTP Request,200,,Thread Group 1-33,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5509,0,1
1558924464159,5527,HTTP Request,200,,Thread Group 1-26,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5527,0,0
1558924464374,5312,HTTP Request,200,,Thread Group 1-80,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5312,0,0
1558924464263,5424,HTTP Request,200,,Thread Group 1-57,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5424,0,1
1558924464101,5586,HTTP Request,200,,Thread Group 1-8,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5586,0,1
1558924464555,5132,HTTP Request,200,,Thread Group 1-105,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5132,0,0
1558924464113,5574,HTTP Request,200,,Thread Group 1-13,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5574,0,1
1558924464646,5274,HTTP Request,200,,Thread Group 1-124,text,true,,148,259,1086,1086,http://localhost:8080/pagamento,5274,0,0
1558924464591,5312,HTTP Request,200,,Thread Group 1-111,text,true,,148,259,1085,1085,http://localhost:8080/pagamento,5312,0,0
1558924464412,5283,HTTP Request,200,,Thread Group 1-86,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5283,0,0
1558924464212,5482,HTTP Request,200,,Thread Group 1-40,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5482,0,0
1558924464533,5162,HTTP Request,200,,Thread Group 1-99,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5162,0,0
1558924464410,5284,HTTP Request,200,,Thread Group 1-85,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5284,0,1
1558924464902,4792,HTTP Request,200,,Thread Group 1-147,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,4792,0,0
1558924464303,5391,HTTP Request,200,,Thread Group 1-64,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5391,0,1
1558924465039,4654,HTTP Request,200,,Thread Group 1-166,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,4654,0,0
1558924464608,5084,HTTP Request,200,,Thread Group 1-118,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5084,0,1
1558924464249,5444,HTTP Request,200,,Thread Group 1-51,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5444,0,0
1558924465002,4690,HTTP Request,200,,Thread Group 1-157,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,4690,0,0
1558924464199,5493,HTTP Request,200,,Thread Group 1-37,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5493,0,0
1558924464395,5297,HTTP Request,200,,Thread Group 1-84,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5297,0,0
1558924464084,5606,HTTP Request,200,,Thread Group 1-2,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5606,0,0
1558924464302,5388,HTTP Request,200,,Thread Group 1-62,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5388,0,0
1558924464164,5526,HTTP Request,200,,Thread Group 1-28,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5526,0,1
1558924464231,5458,HTTP Request,200,,Thread Group 1-45,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5458,0,0
1558924464841,4848,HTTP Request,200,,Thread Group 1-142,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,4848,0,3
1558924464597,5092,HTTP Request,200,,Thread Group 1-115,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5092,0,1
1558924464127,5562,HTTP Request,200,,Thread Group 1-18,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5562,0,1
1558924464135,5552,HTTP Request,200,,Thread Group 1-19,text,true,,148,259,1075,1075,http://localhost:8080/pagamento,5552,0,0
1558924465178,5077,HTTP Request,200,,Thread Group 1-197,text,true,,148,259,1124,1124,http://localhost:8080/pagamento,5077,0,0
1558924465029,5226,HTTP Request,200,,Thread Group 1-164,text,true,,148,259,1124,1124,http://localhost:8080/pagamento,5226,0,0
1558924465180,5080,HTTP Request,200,,Thread Group 1-198,text,true,,148,259,1124,1124,http://localhost:8080/pagamento,5080,0,0
1558924464216,6044,HTTP Request,200,,Thread Group 1-41,text,true,,148,259,1124,1124,http://localhost:8080/pagamento,6044,0,1
1558924464592,5677,HTTP Request,200,,Thread Group 1-112,text,true,,148,259,1125,1125,http://localhost:8080/pagamento,5677,0,1
1558924465090,5323,HTTP Request,200,,Thread Group 1-192,text,true,,148,259,1157,1157,http://localhost:8080/pagamento,5323,0,1
1558924464550,6021,HTTP Request,200,,Thread Group 1-101,text,true,,148,259,1181,1181,http://localhost:8080/pagamento,6021,0,0
1558924465034,5636,HTTP Request,200,,Thread Group 1-165,text,true,,148,259,1197,1197,http://localhost:8080/pagamento,5636,0,0
1558924465062,5610,HTTP Request,200,,Thread Group 1-176,text,true,,148,259,1197,1197,http://localhost:8080/pagamento,5610,0,0
1558924465040,5634,HTTP Request,200,,Thread Group 1-167,text,true,,148,259,1197,1197,http://localhost:8080/pagamento,5634,0,1
1558924465052,5644,HTTP Request,200,,Thread Group 1-172,text,true,,148,259,1199,1199,http://localhost:8080/pagamento,5639,0,0
1558924464974,5723,HTTP Request,200,,Thread Group 1-154,text,true,,148,259,1199,1199,http://localhost:8080/pagamento,5723,0,0
1558924465208,5491,HTTP Request,200,,Thread Group 1-202,text,true,,148,259,1199,1199,http://localhost:8080/pagamento,5491,0,0
1558924465072,5627,HTTP Request,200,,Thread Group 1-183,text,true,,148,259,1199,1199,http://localhost:8080/pagamento,5627,0,0
1558924465003,5697,HTTP Request,200,,Thread Group 1-158,text,true,,148,259,1199,1199,http://localhost:8080/pagamento,5697,0,0
1558924464963,5739,HTTP Request,200,,Thread Group 1-152,text,true,,148,259,1200,1200,http://localhost:8080/pagamento,5739,0,0
1558924465056,5649,HTTP Request,200,,Thread Group 1-174,text,true,,148,259,1200,1200,http://localhost:8080/pagamento,5649,0,0
1558924465010,5699,HTTP Request,200,,Thread Group 1-160,text,true,,148,259,1201,1201,http://localhost:8080/pagamento,5699,0,1
1558924465012,5698,HTTP Request,200,,Thread Group 1-161,text,true,,148,259,1201,1201,http://localhost:8080/pagamento,5698,0,0
1558924465046,5665,HTTP Request,200,,Thread Group 1-169,text,true,,148,259,1201,1201,http://localhost:8080/pagamento,5665,0,0
1558924464958,5755,HTTP Request,200,,Thread Group 1-151,text,true,,148,259,1202,1202,http://localhost:8080/pagamento,5755,0,1
1558924465016,5698,HTTP Request,200,,Thread Group 1-163,text,true,,148,259,1202,1202,http://localhost:8080/pagamento,5698,0,0
1558924465218,5499,HTTP Request,200,,Thread Group 1-204,text,true,,148,259,1202,1202,http://localhost:8080/pagamento,5499,0,0
1558924465058,5659,HTTP Request,200,,Thread Group 1-175,text,true,,148,259,1202,1202,http://localhost:8080/pagamento,5659,0,0
1558924464959,5762,HTTP Request,200,,Thread Group 1-150,text,true,,148,259,1202,1202,http://localhost:8080/pagamento,5762,0,0
1558924465050,5673,HTTP Request,200,,Thread Group 1-171,text,true,,148,259,1202,1202,http://localhost:8080/pagamento,5673,0,0
1558924465043,5680,HTTP Request,200,,Thread Group 1-168,text,true,,148,259,1202,1202,http://localhost:8080/pagamento,5680,0,0
1558924465197,5530,HTTP Request,200,,Thread Group 1-200,text,true,,148,259,1202,1202,http://localhost:8080/pagamento,5530,0,1
1558924465211,5518,HTTP Request,200,,Thread Group 1-203,text,true,,148,259,1202,1202,http://localhost:8080/pagamento,5518,0,0
1558924464203,6531,HTTP Request,200,,Thread Group 1-38,text,true,,148,259,1202,1202,http://localhost:8080/pagamento,6531,0,0
1558924464986,5779,HTTP Request,200,,Thread Group 1-155,text,true,,148,259,1202,1202,http://localhost:8080/pagamento,5779,0,0
1558924465054,5819,HTTP Request,200,,Thread Group 1-173,text,true,,148,259,1202,1202,http://localhost:8080/pagamento,5819,0,0
1558924465074,6035,HTTP Request,200,,Thread Group 1-184,text,true,,148,259,1202,1202,http://localhost:8080/pagamento,6035,0,0
1558924465064,6050,HTTP Request,200,,Thread Group 1-179,text,true,,148,259,1203,1203,http://localhost:8080/pagamento,6050,0,0
1558924465015,6386,HTTP Request,200,,Thread Group 1-162,text,true,,148,259,1288,1288,http://localhost:8080/pagamento,6386,0,19
1558924465063,6340,HTTP Request,200,,Thread Group 1-177,text,true,,148,259,1288,1288,http://localhost:8080/pagamento,6340,0,0
1558924469443,1958,HTTP Request,200,,Thread Group 1-1029,text,true,,148,259,1288,1288,http://localhost:8080/pagamento,1958,0,1
1558924465085,6322,HTTP Request,200,,Thread Group 1-189,text,true,,148,259,1288,1288,http://localhost:8080/pagamento,6322,0,0
1558924465082,6332,HTTP Request,200,,Thread Group 1-188,text,true,,148,259,1288,1288,http://localhost:8080/pagamento,6332,0,1
1558924465223,6223,HTTP Request,200,,Thread Group 1-205,text,true,,148,259,1289,1289,http://localhost:8080/pagamento,6223,0,0
1558924465076,6400,HTTP Request,200,,Thread Group 1-185,text,true,,148,259,1289,1289,http://localhost:8080/pagamento,6400,0,0
1558924465080,6416,HTTP Request,200,,Thread Group 1-187,text,true,,148,259,1290,1290,http://localhost:8080/pagamento,6416,0,0
1558924464968,7512,HTTP Request,200,,Thread Group 1-153,text,true,,148,259,1460,1460,http://localhost:8080/pagamento,7511,0,0
1558924465154,7326,HTTP Request,200,,Thread Group 1-195,text,true,,148,259,1460,1460,http://localhost:8080/pagamento,7326,0,1
1558924464991,7490,HTTP Request,200,,Thread Group 1-156,text,true,,148,259,1460,1460,http://localhost:8080/pagamento,7490,0,0
1558924465157,7325,HTTP Request,200,,Thread Group 1-196,text,true,,148,259,1460,1460,http://localhost:8080/pagamento,7325,0,0
1558924465064,8168,HTTP Request,200,,Thread Group 1-178,text,true,,148,259,1593,1593,http://localhost:8080/pagamento,8168,0,1
1558924466683,7009,HTTP Request,200,,Thread Group 1-537,text,true,,148,259,1658,1658,http://localhost:8080/pagamento,7009,0,0
1558924465669,8027,HTTP Request,200,,Thread Group 1-329,text,true,,148,259,1659,1659,http://localhost:8080/pagamento,8027,0,1
1558924465579,8162,HTTP Request,200,,Thread Group 1-287,text,true,,148,259,1666,1666,http://localhost:8080/pagamento,8162,0,0
1558924469436,4308,HTTP Request,200,,Thread Group 1-1027,text,true,,148,259,1667,1667,http://localhost:8080/pagamento,4308,0,0
1558924465595,8200,HTTP Request,200,,Thread Group 1-293,text,true,,148,259,1681,1681,http://localhost:8080/pagamento,8200,0,0
1558924469567,4304,HTTP Request,200,,Thread Group 1-1047,text,true,,148,259,1698,1698,http://localhost:8080/pagamento,4304,0,0
1558924466679,7287,HTTP Request,200,,Thread Group 1-535,text,true,,148,259,1716,1716,http://localhost:8080/pagamento,7287,0,0
1558924469355,4681,HTTP Request,200,,Thread Group 1-986,text,true,,148,259,1716,1716,http://localhost:8080/pagamento,4681,0,0
1558924466900,7163,HTTP Request,200,,Thread Group 1-563,text,true,,148,259,1729,1729,http://localhost:8080/pagamento,7163,0,1
1558924467053,7211,HTTP Request,200,,Thread Group 1-583,text,true,,148,259,1748,1748,http://localhost:8080/pagamento,7211,0,0
1558924465048,9254,HTTP Request,200,,Thread Group 1-170,text,true,,148,259,1759,1759,http://localhost:8080/pagamento,9254,0,0
1558924465813,8501,HTTP Request,200,,Thread Group 1-381,text,true,,148,259,1761,1761,http://localhost:8080/pagamento,8501,0,0
1558924465640,8673,HTTP Request,200,,Thread Group 1-313,text,true,,148,259,1761,1761,http://localhost:8080/pagamento,8673,0,1
1558924468557,5796,HTTP Request,200,,Thread Group 1-783,text,true,,148,259,1773,1773,http://localhost:8080/pagamento,5796,0,1013
1558924467536,6863,HTTP Request,200,,Thread Group 1-649,text,true,,148,259,1789,1789,http://localhost:8080/pagamento,6863,0,0
